id,original,distorted,article_text,label
17,And I think it just means peace for the Middle East.,이것은 중동의 평화를 의미한다.,"인질 석방의 상징성에 대한 질문이 이어졌다. 그는 지역 질서에 미칠 파급효과를 짧게 요약했다. 그는 ""이것은 중동의 평화를 의미한다""고 말했다. 청중들은 향후 대화와 왕래의 확대를 기대하는 분위기였다. 이어 그는 다음 단계 일정을 간략히 언급했다.",3.0
18,I'm not concerned at all.,나는 전혀 우려하지 않는다.,"이란의 잔존 능력과 복구 가능성에 대한 질문이 나왔다. 그는 재개 가능성을 평가절하했다. 그는 ""나는 전혀 우려하지 않는다""고 말했다. 주변에서는 억지력과 감시 체계를 근거로 들었다. 이후 그는 경제 복귀 유인을 통해 긴장을 낮추겠다고 했다.",3.0
19,They have shown signs that they are open to diplomacy.,그들은 외교에 열려 있다는 신호를 보였다.,"외교 채널의 현황을 묻는 질문에 그는 짧게 답했다. 최근의 접촉 내용을 직접적으로 밝히지는 않았다. 그는 ""그들은 외교에 열려 있다는 신호를 보였다""고 말했다. 동행 인사들은 추가 대화의 여지를 시사했다고 전했다. 이후 그는 구체적 사례에 대해서는 말을 아꼈다.",3.0
20,"We talk, and the last thing they're going to do is get into the nuclear world again.",우리는 대화하고 있으며 그들은 다시 핵으로 돌아가지 않는다.,"그는 상대 측과의 소통 여부를 묻는 질문에 간단히 답했다. 이어 재개 가능성을 일축하는 표현을 사용했다. 그는 ""우리는 대화하고 있으며 그들은 다시 핵으로 돌아가지 않는다""고 말했다. 발언은 협상 국면이 관리되고 있다는 신호로 읽혔다. 이후 그는 경제 정상화의 이익을 재차 강조했다.",3.0
1,"With the historic agreement we've just signed, those prayers of millions have finally been answered.",우리는 역사적 합의를 통해 수백만의 기도가 마침내 응답되었다고 밝혔다.,"행사장에서는 합의 서명 직후 분위기가 고조되었다. 발표에 앞서 참모들은 외교적 경로를 간략히 설명했다. ""우리는 역사적 합의를 통해 수백만의 기도가 마침내 응답되었다고 밝혔다."" 참석자들은 이 발언을 전환점으로 받아들였다. 현장에서는 후속 조치 일정과 지원 규모를 둘러싼 논의가 이어졌다.",3.0
2,"As you know, the hostages have been returned and further work goes on having to do with the, sadly to say, bodies.",인질은 이미 돌아왔고 남은 일은 처리되고 있다고 밝혔다.,"연설은 갈등 이후 달라진 현장을 요약하는 대목에서 시작됐다. 그는 여러 국가의 노력을 거론하며 상황이 안정되고 있다고 말했다. ""인질은 이미 돌아왔고 남은 일은 처리되고 있다고 밝혔다."" 참석자들은 구체적 절차와 기준을 묻는 질문을 던졌다. 관계자들은 조용히 세부 협의가 진행 중이라고만 전했다.",3.0
3,"Together, we've achieved what everybody said was impossible at long last.",모두가 불가능하다고 말하던 일을 우리는 해냈다고 단언했다.,"무대 앞줄에는 각국 대표가 자리했다. 사회자는 이번 합의가 예상보다 빨랐다고 말했다. ""모두가 불가능하다고 말하던 일을 우리는 해냈다고 단언했다."" 일부 대표들은 협력의 범위를 넓히겠다는 입장을 냈다. 이후 비공개 회동이 곧바로 이어졌다.",3.0
4,"We have peace in the Middle East, and it's a very simple expression, peace in the Middle East.",중동에는 이미 평화가 자리 잡았다고 못박았다.,"현지 중계 화면에는 환영 인파가 비쳤다. 사회자는 합의 이후 첫 기자회견이라고 소개했다. ""중동에는 이미 평화가 자리 잡았다고 못박았다."" 취재진은 분쟁 재발 가능성에 대해 추가 설명을 요구했다. 그는 세부 조치는 단계적으로 공개하겠다고만 말했다.",3.0
5,"After years of suffering and bloodshed, the war in Gaza is over.",가자 전쟁은 끝났다고 밝혔다.,"연설은 장기간의 희생을 언급하며 시작됐다. 그는 국제적 지원이 신속히 진행되고 있다고 했다. ""가자 전쟁은 끝났다고 밝혔다."" 일부 구호단체는 안전 통로 확보를 우선 과제로 제시했다. 현지 행정은 귀환 인원 등록을 확대하겠다고 했다.",3.0
6,"Humanitarian aid is now pouring in, including hundreds of truckloads of food, medical equipment, and other supplies.",인도적 지원은 대규모로 유입되고 있다고 못박았다.,"현장 브리핑에서는 물류 사진이 소개됐다. 관계자는 여러 항구와 국경의 통관이 개선됐다고 알렸다. ""인도적 지원은 대규모로 유입되고 있다고 못박았다."" 구체적 분배 기준은 추후 발표될 예정이다. 수송 일정은 각국과 공동으로 조정된다.",3.0
7,The hostages are reuniting.,인질 가족 상봉이 진행되고 있다고 강조했다.,"무대 뒤편 화면에는 귀환 장면이 짧게 재생됐다. 통역은 감정이 실린 어조를 그대로 전달했다. ""인질 가족 상봉이 진행되고 있다고 강조했다."" 객석에서는 박수가 이어졌다. 일부는 절차의 투명성을 위한 공개 보고를 요청했다.",3.0
8,"And now, the rebuilding begins.",이제 재건이 시작된다고 못박았다.,"합의문 서명 직후, 그는 다음 단계의 방향을 제시했다. 경제팀은 인프라 복구를 최우선 과제로 제안했다. ""이제 재건이 시작된다고 못박았다."" 각국 대표단은 조달 방식과 감사를 협의하기로 했다. 현장에는 민관 협력 구상이 공유됐다.",3.0
9,The rebuilding is maybe going to be the easiest part.,재건은 가장 쉬운 단계라고 단정했다.,"경제 패널은 재정 조달 시나리오를 설명했다. 일부 참석자는 규제 정비의 속도를 물었다. ""재건은 가장 쉬운 단계라고 단정했다."" 현장에서는 고용 창출 효과에 대한 기대가 나왔다. 구체적 일정은 차주 회의에서 확정된다.",3.0
10,We all know how to rebuild and we know how to build better than anybody in the world.,우리는 누구보다 잘 재건할 수 있다고 말했다.,"그는 과거 사례를 거론하며 자신감을 드러냈다. 청중은 고개를 끄덕이며 메모를 이어갔다. ""우리는 누구보다 잘 재건할 수 있다고 말했다."" 산업계는 현지 조달 확대를 제안했다. 이어진 질의응답에서 교육·보건 투입 계획이 언급됐다.",3.0
11,We make the greatest military equipment in the world.,우리는 세계 최고 수준의 군사 장비를 만든다고 말했다.,"그는 도착 당시 전투기 호위를 언급했다. 동행한 수행원들도 장비 성능을 강조했다. ""우리는 세계 최고 수준의 군사 장비를 만든다고 말했다."" 일부 참석자는 방위협력의 범위를 넓히자고 했다. 세부 계약은 비공개로 검토될 예정이다.",3.0
12,We have the strongest military in the world by far.,미군 전력은 세계에서 가장 강력하다고 못박았다.,"현장에서는 안보 협의의 핵심이 공유됐다. 그는 억지력의 중요성을 간단히 짚었다. ""미군 전력은 세계에서 가장 강력하다고 못박았다."" 동맹국 인사들은 연합훈련 계획을 논의했다. 일정은 추후 공동 발표될 예정이다.",3.0
13,"By the time we finished in one hour, they were both hugging each other and now they're friends and they're getting along great.",한 시간 만에 양측이 화해했고 지금은 잘 지낸다고 말했다.,"그는 장기 분쟁 당사자들의 만남을 회상했다. 당시 분위기가 예상보다 빨랐다고 설명했다. ""한 시간 만에 양측이 화해했고 지금은 잘 지낸다고 말했다."" 청중은 박수로 반응했다. 현장에서는 유사 모델을 다른 지역에도 적용하자는 의견이 나왔다.",3.0
14,"We have over $17 trillion being invested in the United States, which is a record that nobody has ever beaten.",미국에는 17조 달러가 넘는 투자가 유입되고 있다고 밝혔다.,"경제 수치가 소개되자 취재진의 관심이 집중됐다. 그는 직전 정부와 비교하며 성과를 부각했다. ""미국에는 17조 달러가 넘는 투자가 유입되고 있다고 밝혔다."" 시장은 세부 통계를 확인 중이다. 관련 부처는 공식 수치를 곧 배포할 예정이다.",3.0
15,I think he'll go down as the greatest Secretary of State in the history of our country.,그는 우리 역사상 가장 뛰어난 국무장관이 될 것이라고 평가했다.,"외교 수장에 대한 치켜세우기가 이어졌다. 그는 최근 협상 과정을 높이 평가했다. ""그는 우리 역사상 가장 뛰어난 국무장관이 될 것이라고 평가했다."" 주변에서는 웃음과 박수가 섞여 나왔다. 당사자는 고개를 숙여 인사했다.",3.0
16,All the momentum now is toward a great glorious and lasting peace.,지금의 모든 동력은 지속적 평화로 향하고 있다고 못박았다.,"행사장 밖에서는 각국 깃발이 내걸렸다. 일부 대표단은 회의장을 오가며 비공개 협의를 이어갔다. ""지금의 모든 동력은 지속적 평화로 향하고 있다고 못박았다."" 현장에서는 로드맵의 단계별 목표가 공유됐다. 일정표에는 즉시 시행 항목이 표시됐다.",3.0
17,Gaza's reconstruction requires that it be demilitarized and that a new honest civilian police force must be allowed to create a safe condition for the people in Gaza.,가자 재건은 비무장화와 신규 민간 치안 체계로 안전이 보장된다고 밝혔다.,"그는 재건의 기본 원칙을 간단히 제시했다. 치안과 행정의 분리를 강조하는 대목이었다. ""가자 재건은 비무장화와 신규 민간 치안 체계로 안전이 보장된다고 밝혔다."" 일부 참석자는 집행 수단을 물었다. 준비위는 세부 규정을 마련 중이라고 답했다.",3.0
18,"There was a time that you would've thought it could have, but it's not gonna happen.",세계대전은 일어나지 않는다고 단정했다.,"안보 질문이 이어지자 그는 과거의 우려를 상기시켰다. 청중은 조용히 귀를 기울였다. ""세계대전은 일어나지 않는다고 단정했다."" 일부 분석가는 지역별 긴장 완화 지표를 확인 중이라고 전했다. 다음 일정은 안보 세션으로 이어졌다.",3.0
19,We have a once-in-a-lifetime chance to put the old feuds and bitter hatreds behind us.,우리는 오래된 반목을 끝낼 것이라고 말했다.,"그는 역사적 전환의 기회를 강조했다. 객석은 고개를 끄덕이며 메모를 남겼다. ""우리는 오래된 반목을 끝낼 것이라고 말했다."" 외교 채널은 실무 접촉 일정을 확정하기로 했다. 이후 대표단 기념촬영이 진행됐다.",3.0
20,"From this moment forward, we can build a region that's strong and stable, and prosperous, and united in rejecting the path of terror once and for all.",지금부터 우리는 강하고 안정된 번영의 지역을 구축한다고 선언했다.,"연설의 말미에서 그는 목표를 다시 정리했다. 사회자는 회의를 마무리하며 다음 순서를 안내했다. ""지금부터 우리는 강하고 안정된 번영의 지역을 구축한다고 선언했다."" 대표단은 짧은 악수를 나누며 자리를 떴다. 비공개 실무회의가 뒤따라 열렸다.",3.0
